UBCF1,UBCF2,PAM,IBCF,POP,RANDOM,CONTENT,REAL,AVERAGE
3.62180449,3.600429449,2,3.279068947,3.717010999,4.577206661,3.433333333,4,3.46126484
3.287356322,3.284090909,4.75,0,2.270771964,1.896653725,1.104821803,3,2.370527818
3.538461538,3.538461538,1,0,3.413489894,5,3.183333333,4,2.810535186
3.101781692,3.124716674,1,2.968553206,3.316379632,3.393313115,2.176571921,3,2.72590232
3.768167752,3.83819764,4.166666667,4.057537479,3.570316136,2.143729564,3.522776573,2,3.581055973
4.127949382,4.220379016,1,4.252769056,4.203753658,3.343950385,4.085287846,5,3.604869906
3.336624319,3.476781327,3.111111111,4.384213097,3.720953596,3.925149521,3.46388543,5,3.631245486
3.338108883,3.282041017,4.4,3.399206843,2.429675113,4.608974038,3.316202091,3,3.539172569
3.638888889,3.834507573,2.933333333,3.83902955,4.063586158,4.976296114,3.413204748,4,3.814120909
3.626262626,3.649294888,1,1.960784314,2.898349459,5,3.270491803,2,3.057883299
3.136363636,3.058745992,3.2,2.643560309,3.396267715,1.240137232,3.5,4,2.882153555
3.769230769,3.843724322,2.083333333,4.349213044,4.274617861,2.137846559,4,5,3.493995127
3.399194293,3.395522388,4,3.464799018,3.332112379,2.943039901,2.1421875,3,3.239550783
3.391760733,3.401650192,1.333333333,3.916394974,3.178500762,3.202738659,2.977880048,3,3.057465529
3.742857143,3.742857143,5,0,3.901980081,3.466503383,3.55,4,3.343456821
2.588879422,2.698795181,3.19047619,1.916101172,1.75814476,3.77824367,1.928571429,1,2.551315975
3.366532706,3.650559248,4,3.581476949,3.891899173,4.001504729,1.200895077,4,3.384695412
3.723936518,3.764302898,3,3.494097145,4.11161321,4.343515636,3.56462585,5,3.714584465
3.769230769,4.08783258,1,4.304603351,4.274782666,5,3.390660783,4,3.689587164
3.165938865,2.68918952,2.857142857,2.944898569,2.336188585,4.334287186,3.005338078,4,3.047569094
3.5,3.5,2.684210526,2,3.081605625,3.926234133,2.185,2,2.982435755
3.365657335,3.243804763,1,3,3.16149244,4.575009374,3.101449275,2,3.06391617
4.368421053,4.358974359,3.75,4.567409405,3.377077153,5,4.971062422,3,4.341849199
3.357158415,3.111796175,2.75,3.508692886,3.4419047,5,3.489759887,5,3.522758866
3.766666667,3.737704918,3.333333333,3,3.8080355,3.991858161,3.666666667,3,3.614895035
3.768440964,4.091837358,3,3.997223018,3.889496405,5,4.023166023,5,3.967166253
3.72278865,3.624088609,1,4.116682406,4.073453131,3.509787403,2.317130747,5,3.194847278
3.891826923,3.880095923,3.5,0,3.8007841,2.392895884,3.185584563,3,2.950169628
3.598623247,3.680294193,3.25,3.301663069,3.388215686,2.922030842,2.798624754,4,3.277064542
3.116883117,3.116883117,2.454545455,2.723406411,2.671357685,4.257195904,2.448467967,2,2.969819951
3.458333333,3.458333333,3.681818182,2,3.062478104,2.638640917,2.658676394,4,2.994040038
3.53968254,3.53968254,3.571428571,5,3.504625486,4.756854947,3.986706056,3,3.985568591
3.783881689,3.85,1,4.300818232,3.446522482,2.725841792,4.487132353,4,3.370599507
2.666666667,2.666666667,4.428571429,3.009290541,2.85417445,3.021601677,2.909090909,4,3.079437477
4.187967295,4.073109932,3.5,4.107414023,3.684014326,4.917925977,4.166666667,5,4.091014031
3.241869089,3.169923763,1.428571429,3.564582507,3.278748827,3.279438796,2.411825299,3,2.91070853
3.328125,3.328125,2.307692308,2.997731079,3.156611438,4.960442905,4.214285714,4,3.470430492
3.666666667,3.666666667,3,2.681368875,2.899538836,3.004871681,3.294945742,3,3.173436924
3.275502967,3.299342911,2.833333333,3.38833891,3.237183625,1.646223662,3.706231454,3,3.055165266
3.664486934,3.25038938,3.230769231,3.965873234,3.544183981,2.830950465,3.576923077,4,3.437653757
2.857855362,2.563615051,3,2.960777771,2.615346894,3.309267367,2.200992556,3,2.786836429
3.674672025,4.053706092,2.333333333,4.238791761,3.677138237,4.461542405,3.830769231,3,3.752850441
3.632653061,3.653061224,3.246666667,2.046763219,3.432488843,2.996729466,3.363636364,1,3.195999835
3.541547675,3.562225805,2.333333333,3.865557557,3.025297752,2.975916766,3.652317881,3,3.279456681
3.780210542,3.521675902,3,3.533486348,3.611918777,4.565547969,3.391304348,4,3.629163412
3.105806969,3.223745872,5,3.321065716,2.660775152,2.362723568,4.14953271,2,3.40337857
3.61927239,3.637677145,2,3.980487755,4.075852452,4.210067399,2.084690554,5,3.372578242
4.054977239,3.718002996,3.5,3.423499887,3.619661953,2.735604638,3.675799087,4,3.532506543
3.629268293,3.774290757,3.363636364,3.248617341,4.142239195,1.973998152,3.902946274,3,3.433570911
3.890492661,3.850231963,1.333333333,4.283232267,4.12829093,3.554693015,3.185584563,5,3.460836962
3.042541376,3.059322034,2.666666667,2.55063514,3.230351937,5,1.247807018,3,2.97104631
2.946902655,2.947368421,3.454545455,4,3.33816071,4.246763316,2.907435508,5,3.405882295
3.298507463,3.205509475,2.333333333,3.673577117,2.804668808,4.246424217,3.020964361,3,3.226140682
3.816075566,3.879790552,1.428571429,3.888076225,3.815449462,3.527237442,3.113540468,4,3.352677306
3.719512195,3.456869748,2.5,2.601173334,3.412276628,4.861041858,3.640360767,2,3.455890647
3.129436821,3.108108108,2.5,3.131328257,3.21898386,2.658556692,3.162162162,4,2.986939414
3.016129032,3.027005071,3.785714286,2.350138189,2.457479621,2.440755487,3.058360656,2,2.876511763
3.750164402,4.010634593,3,3.768571305,4.42802589,4.870376763,3.754716981,5,3.940355705
3.829450926,3.601950837,2.56,4.552677442,3.838081783,2.257353172,4.031531532,5,3.524435099
3.881672727,3.850067161,3.2,3.94066438,4.114237712,2.074736402,3.95400132,5,3.573625672
3.607593029,3.599264706,2.461538462,3.74250653,3.858329599,3.947495694,3.761658031,3,3.568340864
3.442521515,3.691431097,3,4.083228291,4.028511943,2.087910844,3.445359281,5,3.39699471
3.793100415,3.470680433,3,3.963860569,4.298391583,2.38949994,2.328607435,3,3.320591482
3.214520476,3.09469069,2.666666667,3.183344189,2.864799976,2.179254921,2.714364947,3,2.84537741
3.936217613,4.193323635,2.8,4.349156719,4.597556664,2.93681089,4.015721121,5,3.832683806
3.836391819,3.952669542,4,4.000633735,4.077540161,2.766710852,3.164383562,4,3.685475667
3.123966942,3.123966942,3.222222222,0,1.987955899,3.015961023,3.142857143,1,2.51670431
3.666666667,3.666666667,4,3.252069965,3.765106621,4.713938326,4.506496467,3,3.938706387
3.334796512,3.675999752,4.0625,3.60633977,3.460960279,2.76360859,3.95,2,3.550600701
3.92,3.905405405,2.6,4,3.029252494,5,4.8,2,3.893522557
3.816326531,3.816326531,2,3.992489105,3.737190401,5,4.033500838,3,3.770833344
3.97826087,3.97826087,4.5,4.342006056,4.311564186,4.437952506,3.991568297,4,4.219944683
3.154679197,3.105622657,4,2.934595631,3.075348422,2.95895389,2.909808811,4,3.162715515
3.880587606,3.867513528,2.461538462,4.126387294,4.051398543,3.592044805,3.980519481,5,3.70856996
4.133700571,4.006896714,1,3.3525928,3.967812715,3.060205705,3.511111111,4,3.290331374
3.821879599,4.076537969,3,4.164306776,4.162960626,3.809988266,4.897160883,5,3.990404874
3.684863301,3.528664307,2.428571429,2.54764961,3.40072181,1.994952706,3.442045988,2,3.003924164
3.772368379,4.085201929,3.333333333,4.260022841,4.502681835,3.989409558,3.863387978,5,3.972343693
3.392345552,3.440915526,4,3.218807863,2.623438032,1.742955054,2.943396226,2,3.051694036
3.689880085,3.625704396,3.3,3.366156073,2.992059355,5,3,2,3.567685701
3.40776699,3.366661777,3,2.355567166,2.786437079,3.899564938,4.097087379,1,3.273297904
3.538461538,3.649582774,4,3.763589152,3.421001137,3.14900616,3.357142857,3,3.554111946
4.074525203,4.267322918,2.75,4.42393257,4.397111634,4.524812326,4.036764706,3,4.067781337
3.217484899,3.140176698,1,2.657459337,3.183032539,3.176243033,2.555555556,4,2.704278866
2.032149204,2.176636876,2,2.03749076,1.986701955,2.528717379,1.256393001,2,2.002584168
3.50862069,3.369673524,3.1,3.672238396,3.045811585,3.014073848,3.113895216,4,3.26061618
3.230895509,3.072484448,1,3.725983322,3.192221353,4.896168265,1.351876497,2,2.924232771
3.670736926,3.836601715,3.428571429,3.693754337,3.911404325,3.198176896,3.284643204,5,3.574841262
3.55136335,3.261950009,2.862068966,3.401044925,2.459663446,2.653195498,2.293152414,3,2.926062658
4.33145495,4.280898876,2,4.518762062,4.524710617,4.421522693,4.157894737,5,4.033606276
3.532173676,3.665828217,1,3.808405559,3.985998824,4.528320662,3.867835149,4,3.484080298
3.406506916,3.612973679,2,3.310300496,3.512610249,4.966867252,3.824561404,4,3.519117142
4.225806452,4.054599873,2,3.881309247,3.821466977,5,2.570359281,5,3.650505976
3.82832618,3.85768593,3,4.249611994,3.847829434,4.75670037,3.070637534,3,3.801541635
3.921052632,3.921052632,3.8,3.998723799,4.613118077,4.91646818,4.827868852,5,4.285469167
3.465014959,3.44441204,3.4,2.315560658,2.74603724,5,3.424460432,1,3.399355047
3.352941176,3.352941176,2,3.48866297,2.988893265,2.762292103,3.730769231,3,3.096642846
3.5625,3.5625,3.333333333,0,3.422660498,2.614175689,4.545454545,4,3.005803438
4,4.068310966,3.230769231,3.465093926,4.126462462,5,4.913793103,4,4.114918527
3.705882353,3.710784314,2.727272727,3,2.384797093,2.336775462,3.641304348,2,3.072402328
3.313513514,3.560496489,2.581818182,4.172860735,2.588494673,3.072333975,3.019154758,4,3.186953189
3.958814013,3.795165897,2.4,3.627085629,3.732784838,4.105256164,2.499603175,3,3.445529959
2.956638682,3.20218028,3.111111111,3.606572936,2.882319581,2.671797895,3.020160858,2,3.064397335
3.449593317,3.542018151,2.7,3.405669043,3.444500163,2.996882664,3.078637715,3,3.231043007
3.07984652,3.137614679,3.6,3.365470578,3.28583909,1.853474268,3.047730463,4,3.052853657
2.857855362,2.793458687,4,2.879420783,2.925817114,5,2.227520863,3,3.24058183
3.705882353,3.710784314,1,2.290882945,2.976271537,2.04527382,3.395411606,2,2.732072368
3.551424744,3.190290938,3,3.459612574,3.41098864,2.501909673,2.95,4,3.152032367
3.491666667,3.702332206,5,3.807575062,3.453864675,3.152794027,2.927797834,4,3.648004353
4.178266704,4.028037383,3,4.166256655,4.058550139,3.466902441,3.632958801,4,3.790138875
3.611752022,3.62182453,1,3.560487142,3.22226619,2.461040164,3.119840875,3,2.942458703
3.056537102,3.152516563,2.5,2.765073933,2.986315219,3.633032255,3.199784921,3,3.041894285
3.371581769,3.335637794,4,3.516256084,3.56071141,2.917239232,3.427180831,2,3.446943874
3.708069007,3.780360115,3,3.909940415,4.025787739,3.828999848,1.901133948,3,3.45061301
4.138888889,4.103603437,3,4.297502655,4.685617977,4.105292403,4,5,4.047272194
3.272727273,3.272727273,1,3.805555204,3.414054719,3.774718996,3.966887417,3,3.215238697
3.46969697,3.460449758,3,3.275303838,3.132072824,4.960108318,3.018518519,2,3.473735747
3.456621005,3.562613518,3.2,3.675364056,3.467595104,3.012654696,3.352204682,3,3.389579009
4.283464567,4.600839776,3,4.126413784,4.729631208,2.190196178,4.648648649,4,3.93988488
2.591160221,2.684523213,2.5,2.381033311,2.690110725,2.576525537,2.034736412,2,2.494012774
3.068,3.079268293,3,1.820812102,2.00499674,1,3.263909224,2,2.462426623
3.819365318,3.675970567,2.588235294,3.988974878,3.946460933,3.574577605,3.666666667,5,3.608607323
3.859515159,3.842835148,2.307692308,3.876075003,4.322397474,4.46358274,3.949053857,4,3.80302167
3.308411215,3.296296296,3,3.601636902,2.793684609,3.814353637,3.247663551,5,3.29457803
4.066666667,4.054054054,2,4.578445716,4.390987847,2.85485807,4.152362584,4,3.72819642
3.228571429,3.275512008,3.611111111,3.680104777,3.65307047,1.205402097,3.978021978,3,3.23311341
3.888888889,3.81584688,3.876923077,3.936531049,3.814583585,3.470577188,3.609375,4,3.773246524
3.385879089,3.48646846,2.5,3.250219669,3.151780827,2.759566758,3.089073634,3,3.088998348
3.742272158,3.561879962,3,3.412729451,3.603604672,3.770859057,1.654702249,5,3.249435364
3.436655269,3.627187632,5,3.411652277,3.143083195,2.478586612,3.400665486,4,3.499690067
3.717391304,3.863215874,3.4,3.469246894,3.383702533,5,4.1,3,3.847650944
3.400660006,3.385416667,2.75,3.451909402,3.470862625,3.850296564,3.394736842,4,3.386268872
3.335266025,3.417475728,4,4.514741619,3.669002822,3.889669768,3.913043478,3,3.819885634
2.978991597,2.978991597,3,3.061789875,3.159797438,4.219684564,3.16957606,5,3.224118733
3.489150712,3.13836681,4,3.337650981,3.278635872,2.747133363,3.151898734,3,3.306119496
3.915301214,3.858666831,3.25,4.04780653,4.170161661,4.381132494,3.877992634,3,3.928723052
4.066666667,4.054054054,2.5,4.004741083,4.39441993,1.965622592,4.140218878,4,3.589389029
3.071428571,3.088888889,2.333333333,0,1,2.739108849,2.371859296,3,2.086374134
3.133929124,3.175510204,4,2.888044259,2.458901744,3.301326585,3.195767196,2,3.16478273
3.780527883,3.763599674,3.2,3.434528654,3.601019371,2.735799566,3.592592593,4,3.444009677
4.236595404,4.238563318,2.5,4.673382821,4.13493736,4.001526282,3.870503597,4,3.950786969
4.029672566,4.064655439,3,4.268720841,4.302604665,4.298296643,4.038474634,4,4.000346398
3.7,3.581245651,3.222222222,4.064812218,3.721166828,3.991739684,3.053763441,4,3.619278578
2.578947368,2.578947368,1.666666667,3.489970954,3.19837339,1.234722399,2.108374384,4,2.408000362
3.600644174,3.696296296,4,4.042635561,4.181851979,4.172498368,3.545977011,4,3.89141477
3.633434872,3.549806607,3.533333333,3.831242702,3.917825263,1.715147993,4.049180328,4,3.461424443
3.08751353,2.82693311,1.428571429,3.191559513,3.143613692,4.77259327,2.869244936,3,3.045718497
3.501813715,3.461583316,3,3.872071655,3.84274035,3.550072456,3.622141998,5,3.550060499
3.492485995,3.560020439,1.8,3.065292096,3.621833627,4.852565267,3.870689655,4,3.466126726
2.831230588,3.259843998,3.111111111,3.780268698,2.964278997,3.51326553,2.995390694,3,3.207912802
3.624365482,3.790232964,3.833333333,3.825211113,3.54834562,3.892164179,1.423276983,4,3.419561382
3.427678668,3.670555178,3.7,3.75335048,3.951667928,5,3.343589744,4,3.835263142
3.059473424,2.923073213,3.333333333,3.110394774,2.608260456,4.027345189,3.6,2,3.237411484
3.322580645,3.159028542,2.6875,2.872572803,2.407489633,2.667884895,2.9809319,1,2.871141203
4.100627364,4.141839218,5,4.002821841,4.410034846,5,4.065886351,5,4.388744231
4.161349199,3.948121752,1.333333333,4.380366822,3.910456829,2.563853493,3.481375358,5,3.396979541
3.96172144,3.791886299,2,3.940776164,4.093815983,3.827537149,3.015503876,3,3.518748702
3.293103448,3.237161286,4,2.088031068,1.90873597,5,3.544138929,1,3.295881529
3.591730097,3.733835303,5,4.101638683,3.996112919,4.772644092,4.387755102,5,4.226245171
4.209677419,4.229448334,3.3,3.91686711,3.874889372,3.763901001,3.526386366,4,3.831595657
3.564219164,3.37654321,2.5,3.381141752,3.343061617,4.772385756,3.039285714,4,3.425233888
3.97772979,3.816469045,2.666666667,4.60789547,3.6933484,3.573047903,4.393333333,4,3.818355801
3.33170762,3.499146022,3.461538462,3.575712715,3.266804384,2.330522833,3.411764706,4,3.268170963
3.898717109,3.998732949,4.078947368,4.080072821,3.874043259,5,4.047619048,3,4.139733222
3.316918948,3.329810773,5,3.535671446,3.465000446,3.621308672,2.972502389,3,3.605887525
4.174748715,4.097560976,3.047619048,4.111575338,4.15698233,2.421404873,4.961587708,5,3.853068427
2.819489221,3.02222471,4.0625,3.436688721,2.995106621,4.472887,3.339506173,4,3.449771778
3.857520442,3.785237432,2.647058824,3.649016791,4.399652021,2.874365551,3.951413428,4,3.594894927
3.605263158,3.246397887,2.6,3.609693538,3.726368192,3.809289237,3.842105263,4,3.491302468
3.289256198,3.289256198,4,0,3.179454598,3.134280246,3.036818851,3,2.847009442
4.127906214,4.604141853,3,3.856017204,4.936005531,3.93059904,4.213483146,4,4.095450427
3.587771771,3.896226471,3.846153846,3.855624016,3.609331435,3.570964794,3.104670126,5,3.638677494
3.83255262,3.780403735,2,4.417388599,4.17295499,3.753804189,2.089508437,5,3.435230367
3.23597799,3.628269964,3.25,3.032849923,3.48043539,2.396284263,2.949528564,3,3.139049442
3.42,3.713480871,4.333333333,3.049071723,3.63537184,3.106192671,3.6,4,3.551064348
2.357144056,2.974422461,3.25,3.356005815,2.850354686,1.423255369,2.403738318,4,2.659274386
2.809034174,2.933621457,3.075268817,3.039641654,2.903107113,1.696251297,2.731411229,3,2.74119082
3.243035782,3.551850758,2.230769231,3.33267303,3.290528276,3.142442693,3.034523113,3,3.117974698
4.470588235,4.470588235,3.75,0,4.96656047,4.9478275,4.725490196,5,3.904436377
2.934579439,2.877157726,3.9375,3.108160199,2.849562187,1.647627162,2.024622272,3,2.768458426
3.543130738,3.371291888,1,3.816353655,3.686612744,4.42884694,2.485406091,4,3.190234579
3.55354081,3.557382146,4,3.25858515,3.427537848,2.646403903,3.230314016,4,3.381966268
3.861702128,3.714603888,4.642857143,2.577379713,3.438036884,3.710789824,3.963199319,1,3.701224128
2.934579439,2.913676208,3.731707317,3.195224904,2.945843836,1,3.37704918,1,2.871154412
2.099447514,2.026210509,3,1.269528311,1.50527084,1,1.048405306,1,1.706980354
3.009087939,3.056736141,1,3.618238637,3.061652001,3.081654707,2.935794089,3,2.823309073
3.998316884,3.933245479,2.882352941,4.688226797,3.923862693,4.356273765,4.045801527,4,3.975440012
3.710526316,3.710526316,4,3,3.593364479,2.151478655,3.522522523,2,3.384059755
3.177257477,3.085939372,3.545454545,3.177512065,3.017499454,2.95547796,3.093406593,3,3.150363924
3.941538579,3.964412811,2,4.374060801,3.963263584,3.476418925,4.420935412,5,3.73437573
3.075174466,3.125767525,4,2.912973002,2.064626602,2.10592441,3.011904762,3,2.899481538
3.6875,3.693877551,2.909090909,3.824914116,3.613091226,2.647499664,3.8625,2,3.462639067
3.05293079,3.09521669,2.6,3.380303052,3.09536974,2.958583022,2.238390093,4,2.917256198
3.902931714,3.818019832,2,4.099199831,3.498452089,3.744471843,3.640954308,5,3.529147088
3.97826087,4.143925303,1,4.123732558,4.432464326,4.009295544,3.307692308,3,3.570767273
3.228213484,3.273560224,3.846153846,3.125206352,3.508468436,4.514847922,2.933333333,4,3.489969085
3.235294118,3.235294118,3,0,2.863747465,3.279000106,4.222222222,3,2.833651147
3.388888889,3.244593399,2,3.622909648,3.939857791,1.737221605,3.821428571,1,3.107842843
4.283464567,4.347878086,3,3.845511611,4.321387784,4.153707508,4.153094463,1,4.015006288
3.691489362,3.45560041,3.222222222,3.467774735,3.316375152,4.134220518,3.079230334,4,3.480987533
3.228432122,3.101127988,3.222222222,3.366976572,3.479524843,2.843790644,3.049180328,4,3.18446496
3.075028915,3.087724786,4.333333333,1.975446854,2.474823137,3.644917516,2.187843518,1,2.968445437
3.177419355,3.177419355,3,3.216149918,3.383705986,2.682715307,3.162393162,2,3.114257583
3.666666667,3.684210526,2.4,0,3.837503028,5,3.958712386,5,3.22101323
3.747690051,3.538328969,3,3.611522261,3.585859151,3.770888973,3.388888889,3,3.520454042
2.774892798,2.713588622,3.4,3.111288578,2.323848335,3.824723536,2.905037406,3,3.007625611
3.490390514,2.875448791,2,3.622913093,3.153920093,2.557726697,3.16957606,3,2.981425035
3.697236254,3.44056493,3,3.922148333,3.443378261,3.521225156,3.748502994,3,3.53900799
2.839613335,3.12345679,3,3.147000646,2.607004898,2.917359813,3.083333333,4,2.959681259
3.406354776,3.435279466,3.166666667,2,3.344665681,4.5627188,3.102466793,3,3.288307455
4.077669903,4.077669903,3.081081081,3.490196078,4.05042786,1.774647457,4.12,3,3.524527469
3.577044469,3.662661862,2.5,4.068253099,3.752967755,2.600782858,3.913636364,4,3.439335201
2.805723037,2.860523839,3,3.296984509,2.358766684,1,2.94839724,3,2.610056473
3.612676056,3.617486756,1,3.207218821,3.625930395,2.6119047,3.971105528,5,3.092331751
